0 2 22.5079079039 1.31194253913
0 3 18.3776298474 1.18547390698
0 4 15.9154943092 1.10320777818
0 5 14.2352508683 1.0433494992
0 6 12.9949466872 0.996860758758
0 7 12.0309828385 0.959174894531
0 8 11.253953952 0.927683465949
0 9 10.6103295395 0.900765378934
0 10 10.0658424209 0.877348853732
0 11 9.59740417757 0.856690876299
0 12 9.1888149237 0.838256638547
0 13 8.82832781633 0.821649272265
0 14 8.50718954945 0.806566730412
0 15 8.21872592082 0.792774182097
0 16 7.95774715459 0.780085701006
0 17 7.72014872008 0.768351746291
0 18 7.50263596798 0.75745037813
0 19 7.30252961371 0.747280952735
0 20 7.11762543417 0.73775950603
0 21 6.94609118043 0.728815313646
0 22 6.78638957575 0.720388286861
0 23 6.63721994062 0.712426973325
0 24 6.49747334361 0.704887002417
0 25 6.36619772368 0.69772986229
0 26 6.24257046546 0.690921927644
0 27 6.1258766158 0.684433679313
0 28 6.01549141925 0.678239072267
0 29 5.910866196 0.672315019566
0 30 5.81151683133 0.666640967831
0 31 5.71701432461 0.66119854551
0 32 5.62697697598 0.655971269567
0 33 5.54106388544 0.650944299384
0 34 5.45896951174 0.64610422911
0 35 5.38041909261 0.641438911494
0 36 5.30516476973 0.636937307702
0 37 5.23298229379 0.632589358657
0 38 5.16366820967 0.628385874343
0 39 5.09703744125 0.624318438157
0 40 5.03292121045 0.62037932394
0 41 4.97116523717 0.616561423729
0 42 4.91162817642 0.612858184627
0 43 4.85418025658 0.609263553444
0 44 4.79870208878 0.605771928012
0 45 4.74508362278 0.60237811422
0 46 4.69322322824 0.599077287999
0 47 4.64302688419 0.595864961581
0 48 4.59440746185 0.592736953491
0 49 4.54728408834 0.589689361766
0 50 4.50158158079 0.586718540015
0 51 4.45722994172 0.583821075964
0 52 4.41416390816 0.580993772176
0 53 4.37232254766 0.578233628698
0 54 4.33164889574 0.575537827414
0 55 4.29208962972 0.572903717887
0 56 4.25359477472 0.570328804554
0 57 4.21611743824 0.567810735096
0 58 4.17961356988 0.565347289874
0 59 4.14404174367 0.562936372309
0 60 4.10936296041 0.56057600011
0 61 4.07554046788 0.558264297261
0 62 4.04253959708 0.555999486691
0 63 4.01032761284 0.553779883557
0 64 3.9788735773 0.551603889088
0 65 3.94814822499 0.549469984918
0 66 3.91812384838 0.547376727882
0 67 3.88877419282 0.545322745217
0 68 3.86007436004 0.543306730139
0 69 3.83200071939 0.541327437753
0 70 3.80453082601 0.53938368128
0 71 3.77764334545 0.537474328555
0 72 3.75131798399 0.535598298788
0 73 3.72553542428 0.533754559559
0 74 3.70027726577 0.531942124022
0 75 3.67552596948 0.530160048313
0 76 3.65126480686 0.528407429131
0 77 3.62747781223 0.52668340149
0 78 3.60414973867 0.524987136623
0 79 3.5812660169 0.523317840019
0 80 3.55881271709 0.521674749599
0 81 3.53677651315 0.520057134004
0 82 3.5151446496 0.518464290998
